# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_6	cds	110136	111062	-	GJIDJL_04834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QB51
contig_6	cds	111207	112556	-	GJIDJL_04835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RJM7
contig_6	ncRNA-region	112648	112844	-	-	99.4	2.2e-14	-	-	-	RFAM:RF00168
contig_6	cds	113081	114730	+	GJIDJL_04836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6T1
contig_6	ncRNA	114739	114888	-	GJIDJL_04837	67.5	3.5e-09	-	-	-	RFAM:RF02053
contig_6	cds	115085	115327	+	GJIDJL_04838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF45
contig_6	cds	115441	116079	+	GJIDJL_04839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A023KW07
contig_6	cds	116076	116813	+	GJIDJL_04840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DE96
contig_6	cds	116813	118909	+	GJIDJL_04841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093F8L8
contig_6	cds	119504	119914	+	GJIDJL_04842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7C8
contig_6	cds	119958	121433	-	GJIDJL_04843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093FQW6
contig_6	cds	121805	122695	-	GJIDJL_04844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68183
contig_6	cds	122710	124254	-	GJIDJL_04845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAX7
contig_6	ncRNA	124274	124344	+	GJIDJL_04846	59.7	3.3e-08	-	-	-	RFAM:RF02564
contig_6	cds	124408	125598	-	GJIDJL_04847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AEX9
contig_6	cds	125691	125786	-	GJIDJL_04848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R8X5
contig_6	cds	125963	127078	+	GJIDJL_04849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68187
contig_6	cds	127150	128490	+	GJIDJL_04850	907.0	0.0	1.0	1.0	0.982	BlastRules:WP_000973663
contig_6	cds	128642	129562	+	GJIDJL_04851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QYN0
contig_6	cds	129537	129689	-	GJIDJL_04852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QJD9
contig_6	cds	129791	129985	+	GJIDJL_04853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7Z1EPL3
contig_6	cds	130043	131371	+	GJIDJL_04854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAY0
contig_6	cds	131594	132091	+	GJIDJL_04855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAY7
contig_6	cds	132104	132976	+	GJIDJL_04856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LAY8
contig_6	cds	133131	135554	-	GJIDJL_04857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7A7
contig_6	cds	135725	136093	+	GJIDJL_04858	228.0	2.4e-79	1.0	1.0	1.0	BlastRules:WP_000002907
contig_6	cds	136203	136811	+	GJIDJL_04859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A7C2
contig_6	cds	136884	138230	+	GJIDJL_04860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y6V8
contig_6	cds	138326	138535	+	GJIDJL_04861	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P68206
contig_6	cds	138577	139092	-	GJIDJL_04862	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AC51
contig_6	cds	139410	139664	+	GJIDJL_04863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32693
contig_6	cds	139688	140401	+	GJIDJL_04864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0Z982
contig_6	cds	140765	141802	+	GJIDJL_04865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32695
contig_6	cds	141936	142178	+	GJIDJL_04866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A099AZH5
contig_6	cds	142344	143327	-	GJIDJL_04867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3LXE1
contig_6	cds	143410	144825	+	GJIDJL_04868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACB0
contig_6	cds	144878	145957	+	GJIDJL_04869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A6B4
contig_6	cds	146210	147403	+	GJIDJL_04870	703.0	3.7e-258	1.0	1.0	0.879	BlastRules:WP_000486903
contig_6	cds	147625	148128	-	GJIDJL_04871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RBW4
contig_6	cds	148530	149243	+	GJIDJL_04872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QYQ1
contig_6	cds	149354	149770	+	GJIDJL_04873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1MCX2
contig_6	cds	149774	150130	+	GJIDJL_04874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF50
contig_6	cds	150165	152987	-	GJIDJL_04875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y6U6
contig_6	cds	153241	153777	+	GJIDJL_04876	275.0	3.6e-96	1.006	1.017	0.838	BlastRules:WP_000168322
contig_6	cds	153876	154157	-	GJIDJL_04877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32700
contig_6	cds	154587	156173	+	GJIDJL_04878	1047.0	0.0	1.0	1.0	0.996	BlastRules:WP_000019548
contig_6	cds	156176	156499	-	GJIDJL_04879	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A9E2
contig_6	cds	156585	157049	+	GJIDJL_04880	297.0	1.2e-105	0.987	1.0	0.961	BlastRules:WP_000412686
contig_6	ncRNA	157042	157182	-	GJIDJL_04881	153.4	1.7e-24	-	-	-	RFAM:RF01408
contig_6	cds	157595	158944	+	GJIDJL_04882	819.0	2.9e-302	1.0	1.0	0.998	BlastRules:WP_000106882
contig_6	cds	159095	160744	+	GJIDJL_04883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SHC2
contig_6	cds	160898	162190	-	GJIDJL_04884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1M3Z3
contig_6	cds	162368	164017	-	GJIDJL_04885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P32705
contig_6	cds	164014	164328	-	GJIDJL_04886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF54
contig_6	ncRNA	164420	164490	+	GJIDJL_04887	84.2	1.2e-12	-	-	-	RFAM:RF02564
contig_6	cds	164528	166486	-	GJIDJL_04888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P27550
contig_6	sorf	166726	166782	+	GJIDJL_04889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DV20
contig_6	cds	166878	168314	+	GJIDJL_04890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABK9
contig_6	cds	168359	168925	+	GJIDJL_04891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ABL1
contig_6	cds	168922	169593	+	GJIDJL_04892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAK7
contig_6	cds	169590	170546	+	GJIDJL_04893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAN5U963
contig_6	cds	170662	172284	+	GJIDJL_04894	979.0	0.0	0.963	0.972	0.969	UniRef:UniRef90_A0A376NYZ7
contig_6	cds	172277	172660	+	GJIDJL_04895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QJG9
contig_6	cds	172657	173253	+	GJIDJL_04896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QCI8
contig_6	cds	173595	174908	+	GJIDJL_04897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QB27
contig_6	cds	174986	175675	-	GJIDJL_04898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AF56
contig_6	cds	175769	177916	-	GJIDJL_04899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P07658
contig_6	ncRNA-region	177450	177504	-	-	87.3	1.8e-14	-	-	-	RFAM:RF01988
contig_6	cds	178114	179580	-	GJIDJL_04900	904.0	0.0	1.0	1.0	0.982	BlastRules:WP_000610601
contig_6	cds	179577	181628	-	GJIDJL_04901	1322.0	0.0	1.0	1.0	0.994	BlastRules:WP_001275207
contig_6	cds	181628	182659	-	GJIDJL_04902	635.0	7.5e-233	1.0	1.0	0.997	BlastRules:WP_000446378
contig_6	cds	182678	182953	-	GJIDJL_04903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0E0Y564
contig_6	cds	183162	185147	-	GJIDJL_04904	1281.0	0.0	1.0	1.0	0.964	BlastRules:WP_001066019
contig_6	cds	185400	185717	+	GJIDJL_04905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QCJ6
contig_6	cds	185786	186115	+	GJIDJL_04906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6BEX5
contig_6	cds	186262	187020	-	GJIDJL_04907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A061L0C5
contig_6	cds	187022	187456	-	GJIDJL_04908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16691
contig_6	cds	187443	188000	-	GJIDJL_04909	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QJI4
contig_6	cds	188000	189136	-	GJIDJL_04910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R922
contig_6	cds	189133	189813	-	GJIDJL_04911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A376RQC2
contig_6	cds	189990	190748	-	GJIDJL_04912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M848
contig_6	cds	190745	191590	-	GJIDJL_04913	568.0	1.4e-208	1.0	1.0	0.993	BlastRules:WP_000002303
contig_6	cds	191583	192647	-	GJIDJL_04914	689.0	5.7e-254	1.0	1.0	0.989	BlastRules:WP_001295388
contig_6	cds	192647	193231	-	GJIDJL_04915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002CCC5EE
contig_6	cds	193228	193680	-	GJIDJL_04916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LB44
contig_6	cds	193681	194406	-	GJIDJL_04917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16684
contig_6	cds	194427	195206	-	GJIDJL_04918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A140NFA3
contig_6	ncRNA	195225	195305	+	GJIDJL_04919	69.2	6.4e-10	-	-	-	RFAM:RF02564
contig_6	cds	195312	196328	-	GJIDJL_04920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P16682
contig_6	cds	196353	197141	-	GJIDJL_04921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066RJ02
contig_6	cds	197274	197717	-	GJIDJL_04922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RC14
contig_6	ncRNA	197782	197859	-	GJIDJL_04923	87.3	3.2e-13	-	-	-	RFAM:RF02564
contig_6	cds	197877	198212	-	GJIDJL_04924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AFJ1
contig_6	cds	198614	200842	+	GJIDJL_04925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LB47
contig_6	cds	200839	201717	+	GJIDJL_04926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093E9Z5
contig_6	cds	201981	203483	+	GJIDJL_04927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7RC18
contig_6	ncRNA	203526	203691	+	GJIDJL_04928	178.4	4.7e-30	-	-	-	RFAM:RF02052
contig_6	cds	203595	203684	+	GJIDJL_04929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1LH55
contig_6	cds	203660	204760	-	GJIDJL_04930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1D7PTU1
contig_6	cds	204761	205429	-	GJIDJL_04931	439.0	1.8e-159	1.0	1.0	1.0	BlastRules:WP_000697915
contig_6	cds	205426	207069	-	GJIDJL_04932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YJL7
contig_6	cds	207173	208510	-	GJIDJL_04933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P60061
contig_6	cds	208647	209408	-	GJIDJL_04934	502.0	1.9e-183	1.0	1.0	0.996	BlastRules:WP_001217060
contig_6	cds	209733	212003	-	GJIDJL_04935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QYW0
contig_6	cds	212199	213107	-	GJIDJL_04936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACH8
contig_6	cds	213390	214745	+	GJIDJL_04937	930.0	0.0	1.0	1.0	0.993	BlastRules:WP_000986601
contig_6	cds	214860	216269	+	GJIDJL_04938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7LB62
contig_6	cds	216408	217037	-	GJIDJL_04939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037Y5V0
contig_6	cds	217160	218806	-	GJIDJL_04940	1107.0	0.0	1.0	1.0	0.998	BlastRules:WP_000066639
contig_6	cds	218884	220224	-	GJIDJL_04941	844.0	2.9e-312	1.0	1.0	1.0	BlastRules:WP_000899522
contig_6	cds	220795	221514	-	GJIDJL_04942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AD01
contig_6	cds	221511	223142	-	GJIDJL_04943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093E3R5
contig_6	cds	223323	223553	+	GJIDJL_04944	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R946
contig_6	cds	223565	223837	+	GJIDJL_04945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SGM2
contig_6	cds	224064	224360	+	GJIDJL_04946	197.0	9.4e-68	1.0	1.0	1.0	BlastRules:WP_000398619
contig_6	cds	224388	224561	+	GJIDJL_04947	105.0	1.6e-32	1.0	1.0	1.0	BlastRules:WP_001173343
contig_6	cds	224680	226197	-	GJIDJL_04948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0A8N5
contig_6	cds	226434	227891	-	GJIDJL_04949	937.0	0.0	1.0	1.0	0.998	BlastRules:WP_000856829
contig_6	cds	227950	230097	-	GJIDJL_04950	1457.0	0.0	1.0	1.0	1.0	BlastRules:WP_001295383
contig_6	cds	230177	231511	-	GJIDJL_04951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0AAE8
contig_6	cds	231877	233415	-	GJIDJL_04952	1006.0	0.0	1.0	1.0	0.996	BlastRules:WP_001187173
contig_7	cds	1447	3555	-	GJIDJL_04953	1075.0	0.0	1.016	1.0	0.912	VFDB:VFG049916
contig_7	cds	4375	4587	-	GJIDJL_04954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QQV4
contig_7	cds	4663	5280	-	GJIDJL_04955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6H0
contig_7	cds	5547	7046	+	GJIDJL_04956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P77610
contig_7	cds	7159	8220	-	GJIDJL_04957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6G8
contig_7	cds	8462	10564	+	GJIDJL_04958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6G7
contig_7	cds	10600	11265	-	GJIDJL_04959	426.0	2.5e-154	1.0	1.0	0.995	BlastRules:WP_001119592
contig_7	cds	11463	12500	-	GJIDJL_04960	697.0	2.5e-257	1.0	1.0	0.983	BlastRules:WP_000531462
contig_7	cds	12681	13199	+	GJIDJL_04961	305.0	6.3e-108	0.988	0.994	0.859	BlastRules:WP_000155373
contig_7	cds	13196	13645	+	GJIDJL_04962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76111
contig_7	cds	13646	13879	-	GJIDJL_04963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64455
contig_7	cds	13965	14138	-	GJIDJL_04964	110.0	1.1e-34	1.0	1.0	1.0	BlastRules:WP_000061178
contig_7	cds	14830	15639	-	GJIDJL_04965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QF03
contig_7	cds	15849	17273	-	GJIDJL_04966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6F9
contig_7	cds	17295	18089	-	GJIDJL_04967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3SDL8
contig_7	cds	18079	19020	-	GJIDJL_04968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TAP7
contig_7	cds	19021	20034	-	GJIDJL_04969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1DNP5
contig_7	cds	20052	21197	-	GJIDJL_04970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QF08
contig_7	cds	21442	22848	-	GJIDJL_04971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q7D5
contig_7	cds	22927	23364	-	GJIDJL_04972	266.0	1.2e-93	0.952	1.0	1.0	BlastRules:WP_001270286
contig_7	cds	23389	23583	-	GJIDJL_04973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3P5DN69
contig_7	cds	23825	23995	+	GJIDJL_04974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64459
contig_7	cds	24087	26048	-	GJIDJL_04975	1306.0	0.0	1.0	1.0	0.998	BlastRules:WP_001303492
contig_7	cds	26121	26657	-	GJIDJL_04976	355.0	1.1e-127	1.0	1.0	0.989	BlastRules:WP_000429155
contig_7	cds	26749	27924	+	GJIDJL_04977	721.0	1.6e-265	1.0	1.0	1.0	BlastRules:WP_001236265
contig_7	cds	27964	29112	-	GJIDJL_04978	736.0	5.4e-267	1.0	0.862	0.969	UniRef:UniRef90_A0A563G9J1
contig_7	cds	29699	30367	-	GJIDJL_04979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64451
contig_7	cds	30670	31263	-	GJIDJL_04980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P25397
contig_7	cds	31260	32252	-	GJIDJL_04981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D8AUH9
contig_7	cds	32376	33356	+	GJIDJL_04982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3M745
contig_7	cds	33351	33887	-	GJIDJL_04983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D6ILM4
contig_7	cds	33950	34174	-	GJIDJL_04984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACW6
contig_7	cds	34314	35933	-	GJIDJL_04985	1126.0	0.0	1.0	0.978	0.998	BlastRules:WP_000375961
contig_7	cds	36194	37537	-	GJIDJL_04986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7Q7C8
contig_7	cds	37754	38677	+	GJIDJL_04987	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0D0MES4
contig_7	cds	38715	40355	-	GJIDJL_04988	776.0	5.5e-282	1.0	1.0	0.996	BlastRules:WP_001098559
contig_7	ncRNA	40608	40759	+	GJIDJL_04989	109.8	6.0e-18	-	-	-	RFAM:RF01794
contig_7	cds	40696	40863	+	GJIDJL_04990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76096
contig_7	sorf	40881	40949	-	GJIDJL_04991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9X1EHD4
contig_7	cds	40975	41148	-	GJIDJL_04992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACW4
contig_7	ncRNA	41319	41382	+	GJIDJL_04993	92.5	9.1e-18	-	-	-	RFAM:RF00505
contig_7	cds	41393	41923	-	GJIDJL_04994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QBZ3
contig_7	cds	42112	43113	+	GJIDJL_04995	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R0P0
contig_7	cds	43155	44594	-	GJIDJL_04996	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_W8U164
contig_7	cds	44791	45591	-	GJIDJL_04997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6C9
contig_7	cds	45863	49765	-	GJIDJL_04998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DIE4
contig_7	cds	49966	50571	+	GJIDJL_04999	352.0	1.5e-125	1.0	1.0	0.876	BlastRules:WP_000048924
contig_7	cds	50622	51938	-	GJIDJL_05000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000219C343
contig_7	cds	51928	53685	-	GJIDJL_05001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A3WK38
contig_7	cds	53701	54597	-	GJIDJL_05002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A3WND6
contig_7	cds	54597	55202	-	GJIDJL_05003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0A8KFX6
contig_7	cds	55373	57679	-	GJIDJL_05004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A3WQ51
contig_7	cds	57743	58603	-	GJIDJL_05005	563.0	2.0e-206	1.0	1.0	1.0	BlastRules:WP_000097801
contig_7	cds	58833	59423	-	GJIDJL_05006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093D4K8
contig_7	cds	59405	60355	-	GJIDJL_05007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6B9
contig_7	cds	60456	61769	-	GJIDJL_05008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76085
contig_7	cds	61796	63001	-	GJIDJL_05009	763.0	1.7e-281	1.0	1.0	0.998	BlastRules:WP_001206197
contig_7	cds	63001	63423	-	GJIDJL_05010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76084
contig_7	cds	63413	64795	-	GJIDJL_05011	883.0	0.0	1.0	0.931	0.998	UniRef:UniRef90_A0A377DSY2
contig_7	cds	64842	65630	-	GJIDJL_05012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B0XY79
contig_7	cds	65630	66397	-	GJIDJL_05013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6B3
contig_7	cds	66394	67464	-	GJIDJL_05014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DIF5
contig_7	cds	67472	67969	-	GJIDJL_05015	348.0	2.2e-125	1.0	1.0	0.988	BlastRules:WP_001189201
contig_7	cds	67984	68730	-	GJIDJL_05016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093DT45
contig_7	cds	68739	69026	-	GJIDJL_05017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P76078
contig_7	cds	69038	69967	-	GJIDJL_05018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R437
contig_7	cds	70252	72297	+	GJIDJL_05019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066QC17
contig_7	cds	72545	74818	+	GJIDJL_05020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L6A6
contig_7	cds	74876	76375	-	GJIDJL_05021	996.0	0.0	1.0	1.0	0.998	BlastRules:WP_000138615
contig_7	cds	76611	77516	+	GJIDJL_05022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A193MN58
contig_7	cds	77688	78014	-	GJIDJL_05023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7R432
contig_7	cds	78022	78207	-	GJIDJL_05024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64448
contig_7	cds	78204	80843	-	GJIDJL_05025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L5B9
contig_7	cds	81051	82040	+	GJIDJL_05026	645.0	2.8e-237	1.0	1.0	0.997	BlastRules:WP_000762236
contig_7	cds	82151	82573	+	GJIDJL_05027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E2QLV9
contig_7	cds	82570	82836	-	GJIDJL_05028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0ACW2
contig_7	cds	83110	86634	+	GJIDJL_05029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A037YDC0
contig_7	ncRNA	86656	86776	-	GJIDJL_05030	125.0	6.4e-21	-	-	-	RFAM:RF00121
contig_7	cds	87001	88134	+	GJIDJL_05031	758.0	1.8e-280	1.0	1.0	0.997	BlastRules:WP_063070036
contig_7	cds	88275	88709	+	GJIDJL_05032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A066R3Y7
contig_7	cds	88885	89820	+	GJIDJL_05033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L5B2
contig_7	cds	89949	91322	-	GJIDJL_05034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2H3MDU1
contig_7	cds	91352	91525	-	GJIDJL_05035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DPO3
contig_7	ncRNA	91587	91704	-	GJIDJL_05036	134.9	1.8e-23	-	-	-	RFAM:RF01796
contig_7	cds	91800	92783	-	GJIDJL_05037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64423
contig_7	sorf	92797	92844	-	GJIDJL_05038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P0DSF1
contig_7	cds	93038	94270	+	GJIDJL_05039	815.0	9.3e-302	1.0	1.0	0.995	BlastRules:WP_000628058
contig_7	cds	94291	94854	-	GJIDJL_05040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_C3TBA7
contig_7	ncRNA	95082	95177	+	GJIDJL_05041	117.7	4.3e-21	-	-	-	RFAM:RF00115
contig_7	cds	95184	96092	-	GJIDJL_05042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0B1IYQ0
contig_7	cds	96268	97578	+	GJIDJL_05043	846.0	3.2e-313	1.0	1.0	0.991	BlastRules:WP_000444929
contig_7	cds	97578	99023	+	GJIDJL_05044	957.0	0.0	1.0	1.0	0.985	BlastRules:WP_001156451
contig_7	cds	99060	100586	+	GJIDJL_05045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L5A1
contig_7	cds	100597	101112	+	GJIDJL_05046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A093F699
contig_7	cds	101307	102059	+	GJIDJL_05047	494.0	1.7e-180	1.0	1.0	1.0	BlastRules:WP_000611911
contig_7	cds	102211	103161	+	GJIDJL_05048	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_B7L598
contig_7	cds	103211	103468	-	GJIDJL_05049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P64445
contig_7	cds	103712	104743	+	GJIDJL_05050	662.0	8.0e-244	1.0	1.0	0.997	BlastRules:WP_000559900
contig_7	cds	104794	106407	-	GJIDJL_05051	1083.0	0.0	1.0	1.0	0.998	BlastRules:WP_000683020
contig_7	cds	106744	107643	-	GJIDJL_05052	571.0	5.0e-209	1.0	1.0	0.990	BlastRules:WP_000817708
contig_7	cds	107781	108701	+	GJIDJL_05053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A086U6P1
contig_7	sorf	108701	108766	+	GJIDJL_05054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A377K7J5
contig_7	cds	108772	108936	+	GJIDJL_05055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J7QE18
